account_id,holder_category,mask,name,official_name,owners,subtype,type,item_id,institution_id,balances.available,balances.current,balances.iso_currency_code,balances.limit,balances.unofficial_currency_code
4Dp9kaVjmnCE9aPXXEmyTeoGxJpDAzSJGBPZo,personal,1111,Plaid Saving,Plaid Silver Standard 0.1% Interest Saving,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",savings,depository,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,200.0,210.0,USD,,
N6Moj7nbX8t56rpbb578S3WwzdBQv4UyR9wgG,,2222,Plaid CD,Plaid Bronze Standard 0.2% Interest CD,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",cd,depository,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,1000.0,USD,,
P6j8ZQEXVkt5VGgyy5jLSZMgnJ6E8PCoqgR9k,,3333,Plaid Credit Card,Plaid Diamond 12.5% APR Interest Credit Card,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",credit card,credit,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,410.0,USD,2000.0,
jNkjmJgXzLFAP8qvvAZRT91DLXao7Wh6nDeB4,,4444,Plaid Money Market,Plaid Platinum Standard 1.85% Interest Money Market,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",money market,depository,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,43200.0,43200.0,USD,,
7mL65aV3kRfEdwq44E16TWEyLNq6nxHdDeqmP,,5555,Plaid IRA,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",ira,investment,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,320.76,USD,,
e3ydxPJQnMcja4WVVjL7SmeZ8AJ9pXirApGzG,,6666,Plaid 401k,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",401k,investment,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,23631.9805,USD,,
Q67EGXWgypt5l3WXX5zPSVL7WwgQ8jfwbvVJn,personal,7777,Plaid Student Loan,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",student,loan,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,65262.0,USD,,
Z6pvy8jDREtKPebVVKLxIaQJEn6yvgTeZ4BNw,,8888,Plaid Mortgage,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",mortgage,loan,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,56302.06,USD,,
M6RpNjZGXgt5DmLww51gSzBr5o7edatLaqrEb,,9001,Plaid HSA,Plaid Cares Health Savings Account,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",hsa,depository,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,6009.0,6009.0,USD,,
zVAkwa5xLlFkLwZQQkGmUJD7Xr6pLnilkpnzE,,9002,Plaid Cash Management,Plaid Growth Cash Management,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",cash management,depository,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,12060.0,12060.0,USD,,
BAv4KD5dXLhEwNaDDEXrTPQl1v5RmMi4mrlQw,business,9999,Plaid Business Credit Card,Plaid Platinum Small Business Credit Card,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",credit card,credit,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,4980.0,5020.0,USD,10000.0,
v4GmrGvGyjCLdG8E6r3Rix964V4EBMCq1wBwN,personal,0000,Plaid Checking,Plaid Gold Standard 0% Interest Checking,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",checking,depository,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,100.0,110.0,USD,,
Rrmkemqm6Nig1nMQyeZPHNxXkekdLjiaAZWZ8,personal,1111,Plaid Saving,Plaid Silver Standard 0.1% Interest Saving,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",savings,depository,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,200.0,210.0,USD,,
6zrxwrpr5ZfNoMKB7R1ZcWGpz9znr7h8ezpzy,,2222,Plaid CD,Plaid Bronze Standard 0.2% Interest CD,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",cd,depository,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,1000.0,USD,,
XaXqNXxX6ZSyga1b5P3ET8bnAGAQ7gibLDNDN,,3333,Plaid Credit Card,Plaid Diamond 12.5% APR Interest Credit Card,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",credit card,credit,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,410.0,USD,2000.0,
DMZprZJZ6miyLoQEg7ArTgEn151Vqec3JZBZx,,4444,Plaid Money Market,Plaid Platinum Standard 1.85% Interest Money Market,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",money market,depository,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,43200.0,43200.0,USD,,
VxRVXRBR6eFEW3lyz6ZoUQPxzDzLykH9EDXDP,,5555,Plaid IRA,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",ira,investment,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,320.76,USD,,
wNnyznvnw7FNaneG8b3Dc4MeywyZRbCPmQxQV,,6666,Plaid 401k,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",401k,investment,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,23631.9805,USD,,
5rK3wKkKRQixvBqRjX9WfovLW3WVpdU586A68,personal,7777,Plaid Student Loan,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",student,loan,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,65262.0,USD,,
J8gAGgJg6riXo7GDa1bgFDmWqvq9KjcBknvne,,8888,Plaid Mortgage,,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",mortgage,loan,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,56302.06,USD,,
kGZLeZvZPKHzNVy6jLnlSeW8LnLlRGTLomem7,,9001,Plaid HSA,Plaid Cares Health Savings Account,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",hsa,depository,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,6009.0,6009.0,USD,,
dp4jl414Bni3z4RkLbP7HLva5WalQxiJRXxXz,,9002,Plaid Cash Management,Plaid Growth Cash Management,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",cash management,depository,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,12060.0,12060.0,USD,,
aMx4ExQxKWi9qx7KboDRTzpbj7bAMyfZDXxX5,business,9999,Plaid Business Credit Card,Plaid Platinum Small Business Credit Card,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",credit card,credit,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,4980.0,5020.0,USD,10000.0,
rzbn1E4vJ6FqL1V8jNLVhjpEB1MrPgf7mQlqR,personal,0000,Plaid Checking,Plaid Gold Standard 0% Interest Checking,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",checking,depository,bk7WrE9ZxRfMvaVdAevVTKQojag3KKFVy1BoM,ins_113806,100.0,110.0,USD,,
zP3XVKEvm6fornQBVprQTJLADrmQPnFljVoJ5,personal,1111,Plaid Saving,Plaid Silver Standard 0.1% Interest Saving,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",savings,depository,bk7WrE9ZxRfMvaVdAevVTKQojag3KKFVy1BoM,ins_113806,200.0,210.0,USD,,
BG7bAPgJRotQeKD9MxeDhPmNQvjyXMC4aBw6G,,2222,Plaid CD,Plaid Bronze Standard 0.2% Interest CD,"[{'addresses': [{'data': {'city': 'Malakoff', 'country': 'US', 'postal_code': '14236', 'region': 'NY', 'street': '2992 Cameron Road'}, 'primary': True}, {'data': {'city': 'San Matias', 'country': 'US', 'postal_code': '93405-2255', 'region': 'CA', 'street': '2493 Leisure Lane'}, 'primary': False}], 'emails': [{'data': 'accountholder0@example.com', 'primary': True, 'type': 'primary'}, {'data': 'accountholder1@example.com', 'primary': False, 'type': 'secondary'}, {'data': 'extraordinarily.long.email.username.123456@reallylonghostname.com', 'primary': False, 'type': 'other'}], 'names': ['Alberta Bobbeth Charleson'], 'phone_numbers': [{'data': '1112223333', 'primary': False, 'type': 'home'}, {'data': '1112224444', 'primary': False, 'type': 'work'}, {'data': '1112225555', 'primary': False, 'type': 'mobile'}]}]",cd,depository,bk7WrE9ZxRfMvaVdAevVTKQojag3KKFVy1BoM,ins_113806,,1000.0,USD,,
