account_id,aprs,is_overdue,last_payment_amount,last_payment_date,last_statement_balance,last_statement_issue_date,minimum_payment_amount,next_payment_due_date,item_id,institution_id,account_number,current_late_fee,escrow_balance,has_pmi,has_prepayment_penalty,loan_term,loan_type_description,maturity_date,next_monthly_payment,origination_date,origination_principal_amount,past_due_amount,ytd_interest_paid,ytd_principal_paid,interest_rate.percentage,interest_rate.type,property_address.city,property_address.country,property_address.postal_code,property_address.region,property_address.street,disbursement_dates,expected_payoff_date,guarantor,interest_rate_percentage,loan_name,outstanding_interest_amount,payment_reference_number,sequence_number,loan_status.end_date,loan_status.type,pslf_status.estimated_eligibility_date,pslf_status.payments_made,pslf_status.payments_remaining,repayment_plan.description,repayment_plan.type,servicer_address.city,servicer_address.country,servicer_address.postal_code,servicer_address.region,servicer_address.street
kWooPGGRvGs9lDn8VKNAIevw6j7GDLtL6P6Ka,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,ZWAA6NNkaNszxrGelbdNFamKV4kGnXFg85WMG,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zX11V776v7H8mjlwBZPdCJRPpW85QZFlNPNW4,,,3141.54,2019-08-01,,,,2019-11-15,ZWAA6NNkaNszxrGelbdNFamKV4kGnXFg85WMG,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
rnoo1336v3IQAbJn8azoUj3PG5lerWc7JKJgr,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,ZWAA6NNkaNszxrGelbdNFamKV4kGnXFg85WMG,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
qMxyxj9ll8S9yLJAQKZAhmgGmvGA6yIgmVRqa,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,Z65W5jebbmTo15vp3mwpsamrZj3jPzFgWZ8Nk,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3opApvdPP9IomlXDyLBDs59B5nBMVKuZr8Ea6,,,3141.54,2019-08-01,,,,2019-11-15,Z65W5jebbmTo15vp3mwpsamrZj3jPzFgWZ8Nk,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
BA6b659ww3HGKkMdlpBdSPkxPaxKErt4WLgGy,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,Z65W5jebbmTo15vp3mwpsamrZj3jPzFgWZ8Nk,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
B4zMELvqNPcopKMwW354hPGQQ1RN44f4JXk6G,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,49QzNnp3wLtV4xZ9rwq8he7kGJoXXocdgeWXn,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49QzNnp3wLtV4xZ9rwq8he7ooxDg88SJE9mNr,,,3141.54,2019-08-01,,,,2019-11-15,49QzNnp3wLtV4xZ9rwq8he7kGJoXXocdgeWXn,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
aza8v6PEJpcX1eW4Q9j5iz8ggrZBvvuZGoXlE,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,49QzNnp3wLtV4xZ9rwq8he7kGJoXXocdgeWXn,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
RWDg8ZNgX3INgWzjExWouNyZVWPzrRCaowQzb,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,yGnlVDQlzqCnlVyeMdVwFdEKM95raluyr9Mxx,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wWmVKx7V9EI1NPEJ4KPvh41rE6axNgtP136gR,,,3141.54,2019-08-01,,,,2019-11-15,yGnlVDQlzqCnlVyeMdVwFdEKM95raluyr9Mxx,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
VbDAWweAG4teEJdV9bJqIQ6Z3bqnalI9ZoJ6Q,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,yGnlVDQlzqCnlVyeMdVwFdEKM95raluyr9Mxx,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
QxbJbJWjNeHQR5XmzjZQsVdN7XqLmotw59Won,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,JlgEgEb3zGI6K5yba3E6uDVJr7DLBxcdxzbvn,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pKo5o5Xr7JHJXz8LlP6JS6mqWDP1aZipZBNgp,,,3141.54,2019-08-01,,,,2019-11-15,JlgEgEb3zGI6K5yba3E6uDVJr7DLBxcdxzbvn,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
LKEVEVbd3RHgz5GjVd4gh1Pe5qwVj8SkX1y8P,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,JlgEgEb3zGI6K5yba3E6uDVJr7DLBxcdxzbvn,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
k1ZXPPLQEgtX76Bn8xLVUedVRWAkeesL1pgVz,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,8LB4AAajKzCWawpPq9M7hAjmVZyLGMhw5Dxjj,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zdyBVVRwK3fE4MalwVgBHJzbwLlyJJilXmJvj,,,3141.54,2019-08-01,,,,2019-11-15,8LB4AAajKzCWawpPq9M7hAjmVZyLGMhw5Dxjj,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
rl8X11AWEbcKMGkJnjX8UjyokpJDjju7kMq5G,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,8LB4AAajKzCWawpPq9M7hAjmVZyLGMhw5Dxjj,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
bBrxKv5Lq4C4XmRv66BdfK13rgvov7Hm6EwRz,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,K16n7vMbmju5R8XZGGyrS14gWn53R8hV6PJM3,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RW68pvEz9Lt59WvlEEAnSNQmovBPBpfaowQ61,,,3141.54,2019-08-01,,,,2019-11-15,K16n7vMbmju5R8XZGGyrS14gWn53R8hV6PJM3,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
vEyqoZ1xkzH4xa5BZZPGfxl3ZqpPpGfqZgDLV,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,K16n7vMbmju5R8XZGGyrS14gWn53R8hV6PJM3,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
1Xn5pnXWPKiW3ANrz1y6Hx5KBamvMWup8mJk4,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,bd7rV7dy8Nc89DJlVLyZsK1Dx84qZKUVP6Mwg,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BzAGzBZWacPBz5vNg6LFAj1WXkgxnTWbrlXL,,,3141.54,2019-08-01,,,,2019-11-15,bd7rV7dy8Nc89DJlVLyZsK1Dx84qZKUVP6Mwg,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
gj1dV1j7vQc8zJ6BVWLysPyr6e9MqncExMm6q,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,bd7rV7dy8Nc89DJlVLyZsK1Dx84qZKUVP6Mwg,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
Jgazpr9BJgipkbNJ1JrefD8jkDa7n3uBzmj7A,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,Bel8jn9yJefmV86g1gMxTPANwx5wJ4iw6Nk4N,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r8RQxa9Nv8HxBJPgXgjNfjyeljBwKgF78EwKz,,,3141.54,2019-08-01,,,,2019-11-15,Bel8jn9yJefmV86g1gMxTPANwx5wJ4iw6Nk4N,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
K8aBozZ3J8HBRwNK7KzQh148G1XrgxuRdM8wq,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,Bel8jn9yJefmV86g1gMxTPANwx5wJ4iw6Nk4N,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
jNdjBPona5Uk8pr1GP8vh91eWboaE9T69Xj64,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,wwpWMJrmolhwKEdZpmKvs4LlqL91rjfrgvM5l,ins_131862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6xpvokDm4HomMdz7DmwszBAaRe7xzfLkM5Lb,,,3141.54,2019-08-01,,,,2019-11-15,wwpWMJrmolhwKEdZpmKvs4LlqL91rjfrgvM5l,ins_131862,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
Z6LvXe3WJMHWe9rpzPeVIaQ5gAy6LaSeWKvew,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,wwpWMJrmolhwKEdZpmKvs4LlqL91rjfrgvM5l,ins_131862,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
XdgnDoPgr8ty8ZxGdNdmh85LppdL8ptbkrPNe,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,rxgV4qEgwJivDjeVoro7hjB8jokEJ9ulyxmVE,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jp4eKkL4VECXmrqyxnxMSDakxxwkDxcBXGovq,,,3141.54,2019-08-01,,,,2019-11-15,rxgV4qEgwJivDjeVoro7hjB8jokEJ9ulyxmVE,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
5l4E17p45ocxmnpdlelkTogbxxXboxI5XE3AA,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,rxgV4qEgwJivDjeVoro7hjB8jokEJ9ulyxmVE,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
6P4BjrJpDKfBMDVbEAMNtW3bD9Zy6AF8zv4Jb,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,1xBwdXrQ8nf75wKeEo5bSxqXBa4Wyrc5V6Qea,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5NaVPKzk8qtRBpo7DABxtogqK3xZ7mC56k9VJ,,,3141.54,2019-08-01,,,,2019-11-15,1xBwdXrQ8nf75wKeEo5bSxqXBa4Wyrc5V6Qea,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
wp15MnDvZrtGnAPoJynNS4LKDwXPB6fPQnJ9Q,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,1xBwdXrQ8nf75wKeEo5bSxqXBa4Wyrc5V6Qea,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
P6j8ZQEXVkt5VGgyy5jLSZMgnJ6E8PCoqgR9k,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z6pvy8jDREtKPebVVKLxIaQJEn6yvgTeZ4BNw,,,3141.54,2019-08-01,,,,2019-11-15,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
Q67EGXWgypt5l3WXX5zPSVL7WwgQ8jfwbvVJn,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,K6y1N4V9XAt5WlMVV59AS1X8D4A4LKiVJd6Al,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
XaXqNXxX6ZSyga1b5P3ET8bnAGAQ7gibLDNDN,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J8gAGgJg6riXo7GDa1bgFDmWqvq9KjcBknvne,,,3141.54,2019-08-01,,,,2019-11-15,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
5rK3wKkKRQixvBqRjX9WfovLW3WVpdU586A68,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,5rK3wKkKRQixvBqRjX9WfovlPw98amuZxoJMX,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
3jmAo1DMKZfZMm35XJM3T5qwRearlEiZXAqK1,"[{'apr_percentage': 15.24, 'apr_type': 'balance_transfer_apr', 'balance_subject_to_apr': 1562.32, 'interest_charge_amount': 130.22}, {'apr_percentage': 27.95, 'apr_type': 'cash_apr', 'balance_subject_to_apr': 56.22, 'interest_charge_amount': 14.81}, {'apr_percentage': 12.5, 'apr_type': 'purchase_apr', 'balance_subject_to_apr': 157.01, 'interest_charge_amount': 25.66}, {'apr_percentage': 0, 'apr_type': 'special', 'balance_subject_to_apr': 1000, 'interest_charge_amount': 0}]",False,168.25,2019-05-22,1708.77,2019-05-28,20.0,2020-05-28,bk7WrE9ZxRfMvaVdAevVTKQojag3KKFVy1BoM,ins_113806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NzWD6K3JRLFgjKb9xljbT3vqWdGeM4tya3WBZ,,,3141.54,2019-08-01,,,,2019-11-15,bk7WrE9ZxRfMvaVdAevVTKQojag3KKFVy1BoM,ins_113806,,25.0,1200.0,True,True,30 year,conventional,2045-07-31,3141.54,2015-08-01,425000.0,2304.0,12300.4,12340.5,3.99,fixed,Malakoff,US,14236,NY,2992 Cameron Road,,,,,,,,,,,,,,,,,,,,
47l5DLg1rAIJzxX1ZnzXteAgoJ4QbzsJWodNr,,False,138.05,2019-04-22,138.05,2019-04-28,25.0,2019-05-28,bk7WrE9ZxRfMvaVdAevVTKQojag3KKFVy1BoM,ins_113806,,,,,,,,,,2002-08-28,25000.0,,280.55,271.65,,,,,,,,['2002-08-28'],2032-07-28,DEPT OF ED,5.25,Consolidation,6227.36,,1,2032-07-28,repayment,2021-01-01,78.0,42.0,Standard Repayment,standard,San Matias,US,99415,CA,123 Relaxation Road
